Locus,CompletenessValue
uce966u,66.7
uce9585u,66.7
uce9478u,66.7
uce901u,66.7
uce8785u,66.7
uce8575u,66.7
uce8526u,66.7
uce8502u,66.7
uce8472u,66.7
uce7276u,66.7
uce6815u,66.7
uce6699u,66.7
uce6593u,66.7
uce6358u,66.7
uce6181u,66.7
uce5987u,66.7
uce5834u,66.7
uce57u,66.7
uce5434u,66.7
uce5207u,66.7
uce5042u,66.7
uce4954u,66.7
uce4944u,66.7
uce4186u,66.7
uce3899u,66.7
uce3755u,66.7
uce3262u,66.7
uce2711u,66.7
uce2394u,66.7
uce232u,66.7
uce2319u,66.7
uce2318u,66.7
uce20010169u,66.7
uce20009649u,66.7
uce20009646u,66.7
uce20009640u,66.7
uce20009628u,66.7
uce20009457u,66.7
uce20009135u,66.7
uce20009134u,66.7
uce20009122u,66.7
uce20009070u,66.7
uce20008975u,66.7
uce20008915u,66.7
uce20008808u,66.7
uce20008340u,66.7
uce20008236u,66.7
uce20008072u,66.7
uce20007897u,66.7
uce20007805u,66.7
uce20007753u,66.7
uce20007740u,66.7
uce20006996u,66.7
uce20006995u,66.7
uce20006677u,66.7
uce20006656u,66.7
uce20005724u,66.7
uce20005404u,66.7
uce20005314u,66.7
uce20005189u,66.7
uce20004358u,66.7
uce20004188u,66.7
uce20003818u,66.7
uce20003735u,66.7
uce20003634u,66.7
uce20003427u,66.7
uce20003291u,66.7
uce20003121u,66.7
uce20002745u,66.7
uce20002608u,66.7
uce20002560u,66.7
uce20002545u,66.7
uce20001881u,66.7
uce20001752u,66.7
uce20001708u,66.7
uce20001526u,66.7
uce20001492u,66.7
uce20001245u,66.7
uce20000945u,66.7
uce20000808u,66.7
uce20000776u,66.7
uce20000739u,66.7
uce20000715u,66.7
uce20000675u,66.7
uce20000584u,66.7
uce20000410u,66.7
uce20000105u,66.7
uce1680u,66.7
uce1506u,66.7
uce13902u,66.7
uce13794u,66.7
uce13434u,66.7
uce13425u,66.7
uce13384u,66.7
uce13367u,66.7
uce13264u,66.7
uce12577u,66.7
uce12541u,66.7
uce12530u,66.7
uce12103u,66.7
uce11629u,66.7
uce11510u,66.7
uce11328u,66.7
uce11261u,66.7
uce1090u,66.7
uce10889u,66.7
uce1066u,66.7
uce10088u,66.7
uce10070u,66.7
uce9956u,64.9
uce9847u,64.9
uce9798u,64.9
uce9199u,64.9
uce9142u,64.9
uce8921u,64.9
uce8555u,64.9
uce8253u,64.9
uce7933u,64.9
uce7932u,64.9
uce780u,64.9
uce78u,64.9
uce7532u,64.9
uce7423u,64.9
uce6761u,64.9
uce6716u,64.9
uce6654u,64.9
uce6403u,64.9
uce6284u,64.9
uce5332u,64.9
uce5001u,64.9
uce4398u,64.9
uce3854u,64.9
uce3501u,64.9
uce319u,64.9
uce2882u,64.9
uce2876u,64.9
uce2344u,64.9
uce231u,64.9
uce2150u,64.9
uce2118u,64.9
uce20010329u,64.9
uce20010294u,64.9
uce20009926u,64.9
uce20009595u,64.9
uce20009538u,64.9
uce20009233u,64.9
uce20009129u,64.9
uce20008918u,64.9
uce20008911u,64.9
uce20008870u,64.9
uce20008856u,64.9
uce20008648u,64.9
uce20008531u,64.9
uce20008461u,64.9
uce20007961u,64.9
uce20007279u,64.9
uce20007243u,64.9
uce20007197u,64.9
uce20006767u,64.9
uce20006672u,64.9
uce20006599u,64.9
uce20006459u,64.9
uce20005943u,64.9
uce20005855u,64.9
uce20005645u,64.9
uce20005636u,64.9
uce20005277u,64.9
uce20005188u,64.9
uce20004797u,64.9
uce20004594u,64.9
uce20003844u,64.9
uce20003685u,64.9
uce20003384u,64.9
uce20002860u,64.9
uce20002724u,64.9
uce20002569u,64.9
uce20002060u,64.9
uce20002017u,64.9
uce20001840u,64.9
uce20001751u,64.9
uce20001550u,64.9
uce20001519u,64.9
uce20001386u,64.9
uce20001295u,64.9
uce20001187u,64.9
uce20000677u,64.9
uce20000528u,64.9
uce20000148u,64.9
uce20000115u,64.9
uce1846u,64.9
uce1825u,64.9
uce182u,64.9
uce1509u,64.9
uce1364u,64.9
uce13386u,64.9
uce13185u,64.9
uce12995u,64.9
uce12199u,64.9
uce12117u,64.9
uce12039u,64.9
uce11905u,64.9
uce1181u,64.9
uce11189u,64.9
uce11148u,64.9
uce9351u,63.2
uce9321u,63.2
uce9283u,63.2
uce9058u,63.2
uce8605u,63.2
uce7328u,63.2
uce6210u,63.2
uce5654u,63.2
uce4652u,63.2
uce4646u,63.2
uce3782u,63.2
uce3109u,63.2
uce2787u,63.2
uce2123u,63.2
uce20010143u,63.2
uce20009681u,63.2
uce20009535u,63.2
uce20009318u,63.2
uce20008692u,63.2
uce20008649u,63.2
uce20008218u,63.2
uce20007565u,63.2
uce20007137u,63.2
uce20007064u,63.2
uce20006824u,63.2
uce20006735u,63.2
uce20006442u,63.2
uce20005991u,63.2
uce20005877u,63.2
uce20005798u,63.2
uce20005773u,63.2
uce20005701u,63.2
uce20005407u,63.2
uce20005405u,63.2
uce20004905u,63.2
uce20004681u,63.2
uce20003826u,63.2
uce20003800u,63.2
uce20003762u,63.2
uce20003313u,63.2
uce20003169u,63.2
uce20003109u,63.2
uce20003000u,63.2
uce20002941u,63.2
uce20002737u,63.2
uce20002524u,63.2
uce20002186u,63.2
uce20001788u,63.2
uce20001646u,63.2
uce20001630u,63.2
uce20000903u,63.2
uce20000162u,63.2
uce20000024u,63.2
uce1597u,63.2
uce14253u,63.2
uce14208u,63.2
uce14064u,63.2
uce13416u,63.2
uce13059u,63.2
uce12712u,63.2
uce12479u,63.2
uce12405u,63.2
uce11484u,63.2
uce11279u,63.2
uce10600u,63.2
uce1059u,63.2
uce10059u,63.2
uce9556u,61.4
uce787u,61.4
uce7853u,61.4
uce7778u,61.4
uce6259u,61.4
uce5994u,61.4
uce5605u,61.4
uce4714u,61.4
uce4680u,61.4
uce4596u,61.4
uce2850u,61.4
uce2349u,61.4
uce2276u,61.4
uce20010123u,61.4
uce20009985u,61.4
uce20009855u,61.4
uce20009770u,61.4
uce20009247u,61.4
uce20009102u,61.4
uce20008646u,61.4
uce20008437u,61.4
uce20008325u,61.4
uce20008235u,61.4
uce20007100u,61.4
uce20006971u,61.4
uce20006748u,61.4
uce20006369u,61.4
uce20006368u,61.4
uce20005555u,61.4
uce20005143u,61.4
uce20004888u,61.4
uce20004508u,61.4
uce20004320u,61.4
uce20004254u,61.4
uce20004147u,61.4
uce20004059u,61.4
uce20003919u,61.4
uce20003833u,61.4
uce20003630u,61.4
uce20003543u,61.4
uce20003292u,61.4
uce20003063u,61.4
uce20002487u,61.4
uce20002401u,61.4
uce20001956u,61.4
uce20001715u,61.4
uce20001411u,61.4
uce20001212u,61.4
uce20001166u,61.4
uce20001152u,61.4
uce20001040u,61.4
uce20000830u,61.4
uce20000827u,61.4
uce20000573u,61.4
uce20000129u,61.4
uce20000068u,61.4
uce14337u,61.4
uce13978u,61.4
uce13900u,61.4
uce12370u,61.4
uce12144u,61.4
uce11445u,61.4
uce11301u,61.4
uce10857u,61.4
uce10321u,61.4
uce8634u,59.6
uce7646u,59.6
uce566u,59.6
uce4132u,59.6
uce3599u,59.6
uce3235u,59.6
uce3175u,59.6
uce3166u,59.6
uce2239u,59.6
uce20009944u,59.6
uce20009273u,59.6
uce20009230u,59.6
uce20008931u,59.6
uce20008696u,59.6
uce20008219u,59.6
uce20007965u,59.6
uce20007774u,59.6
uce20007205u,59.6
uce20007110u,59.6
uce20006549u,59.6
uce20006018u,59.6
uce20005705u,59.6
uce20005183u,59.6
uce20005073u,59.6
uce20004683u,59.6
uce20004556u,59.6
uce20004422u,59.6
uce20004318u,59.6
uce20002876u,59.6
uce20002532u,59.6
uce20001920u,59.6
uce20001792u,59.6
uce20001527u,59.6
uce20001403u,59.6
uce20001375u,59.6
uce20000788u,59.6
uce20000191u,59.6
uce20000031u,59.6
uce13586u,59.6
uce12318u,59.6
uce10621u,59.6
uce9536u,57.9
uce952u,57.9
uce8851u,57.9
uce7930u,57.9
uce6757u,57.9
uce47u,57.9
uce3015u,57.9
uce2789u,57.9
uce2494u,57.9
uce20009529u,57.9
uce20009490u,57.9
uce20009143u,57.9
uce20008744u,57.9
uce20008459u,57.9
uce20007147u,57.9
uce20007104u,57.9
uce20006985u,57.9
uce20006833u,57.9
uce20006709u,57.9
uce20006657u,57.9
uce20006312u,57.9
uce20006033u,57.9
uce20005941u,57.9
uce20005926u,57.9
uce20005834u,57.9
uce20005398u,57.9
uce20005033u,57.9
uce20005018u,57.9
uce20004366u,57.9
uce20003755u,57.9
uce20003476u,57.9
uce20003448u,57.9
uce20003430u,57.9
uce20003010u,57.9
uce20002992u,57.9
uce20002944u,57.9
uce20002297u,57.9
uce20002075u,57.9
uce20001947u,57.9
uce20001838u,57.9
uce20001767u,57.9
uce20001711u,57.9
uce20001018u,57.9
uce20000961u,57.9
uce20000838u,57.9
uce20000207u,57.9
uce20000112u,57.9
uce20000050u,57.9
uce1918u,57.9
uce1554u,57.9
uce13645u,57.9
uce13580u,57.9
uce1269u,57.9
uce9466u,56.1
uce851u,56.1
uce7668u,56.1
uce7521u,56.1
uce7311u,56.1
uce20010314u,56.1
uce20010222u,56.1
uce20009754u,56.1
uce20008234u,56.1
uce20008109u,56.1
uce20007099u,56.1
uce20007063u,56.1
uce20006957u,56.1
uce20006922u,56.1
uce20006610u,56.1
uce20006153u,56.1
uce20006116u,56.1
uce20005647u,56.1
uce20005524u,56.1
uce20005113u,56.1
uce20004916u,56.1
uce20004728u,56.1
uce20004664u,56.1
uce20004448u,56.1
uce20004250u,56.1
uce20004248u,56.1
uce20004202u,56.1
uce20004189u,56.1
uce20003825u,56.1
uce20003712u,56.1
uce20002979u,56.1
uce20002908u,56.1
uce20001936u,56.1
uce20001716u,56.1
uce20001290u,56.1
uce20001208u,56.1
uce20001085u,56.1
uce20000986u,56.1
uce20000309u,56.1
uce20000046u,56.1
uce12123u,56.1
uce8316u,54.4
uce6441u,54.4
uce5828u,54.4
uce5160u,54.4
uce20010281u,54.4
uce20009882u,54.4
uce20009461u,54.4
uce20009419u,54.4
uce20009383u,54.4
uce20009081u,54.4
uce20008943u,54.4
uce20008622u,54.4
uce20008510u,54.4
uce20007997u,54.4
uce20007752u,54.4
uce20007679u,54.4
uce20007353u,54.4
uce20007185u,54.4
uce20007086u,54.4
uce20006986u,54.4
uce20005325u,54.4
uce20005321u,54.4
uce20005047u,54.4
uce20004998u,54.4
uce20004908u,54.4
uce20004659u,54.4
uce20004653u,54.4
uce20004428u,54.4
uce20004343u,54.4
uce20004252u,54.4
uce20004249u,54.4
uce20003945u,54.4
uce20003808u,54.4
uce20003688u,54.4
uce20003499u,54.4
uce20003110u,54.4
uce20002851u,54.4
uce20001676u,54.4
uce20001384u,54.4
uce20001246u,54.4
uce20001199u,54.4
uce20000724u,54.4
uce20000638u,54.4
uce20000440u,54.4
uce20000394u,54.4
uce20000296u,54.4
uce1303u,54.4
uce10182u,54.4
uce20009248u,52.6
uce20008466u,52.6
uce20007098u,52.6
uce20005551u,52.6
uce20005253u,52.6
uce20005160u,52.6
uce20004675u,52.6
uce20004548u,52.6
uce20004488u,52.6
uce20004449u,52.6
uce20004304u,52.6
uce20003148u,52.6
uce20002701u,52.6
uce20002255u,52.6
uce20001728u,52.6
uce20001374u,52.6
uce13070u,52.6
